Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
I'M BACK,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-11-29T22:16:54Z,10:14,396,9215,221496,jDW6uIbZHO0,https://www.youtube.com/watch?v=jDW6uIbZHO0
9 MINUTES OF SHROUD DESTROYING TRASH TALKERS IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-01T13:01:41Z,9:39,685,22141,560303,DTuS6Bki9kI,https://www.youtube.com/watch?v=DTuS6Bki9kI
THIS VALORANT AGENT IS GONE WHEN HARBOR IS OUT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-18T20:25:11Z,10:1,363,14583,435921,-Z2soOp0ZkQ,https://www.youtube.com/watch?v=-Z2soOp0ZkQ
SO WE TRIED A NEW JETT AND NEON COMBO IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-30T14:24:11Z,10:18,206,9413,270325,ELNs_hXu1qQ,https://www.youtube.com/watch?v=ELNs_hXu1qQ
WHAT CS:GO MOVEMENT LOOKS LIKE IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-07T16:00:03Z,8:54,313,18793,584216,Cow9Qa9759Y,https://www.youtube.com/watch?v=Cow9Qa9759Y
CAN 4 VALORANT PROS BEAT 5 RADIANTS?,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-14T17:10:13Z,10:16,222,10683,286402,_Ktomq5yor4,https://www.youtube.com/watch?v=_Ktomq5yor4
PHANTOM IS THE GOD GUN,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-01T10:15:00Z,13:19,331,16208,512053,cRzbBwK26l8,https://www.youtube.com/watch?v=cRzbBwK26l8
HOW CS:GO PROS CLIMB TO RANK 1 IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-11T16:20:37Z,10:29,257,11578,321815,GZ6Ifm5eeeo,https://www.youtube.com/watch?v=GZ6Ifm5eeeo
I have an announcement,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-11-23T22:19:00Z,10:14,1533,34774,1132788,7OWtsq-1V2Y,https://www.youtube.com/watch?v=7OWtsq-1V2Y
SHROUD CARRYING WITH CHAMBER,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-07-08T04:37:45Z,10:26,286,15531,477200,2-ts-pTv5wY,https://www.youtube.com/watch?v=2-ts-pTv5wY
My Valorant games are FILLED WITH BOTS.,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-23T05:00:56Z,8:3,314,11916,308281,vL0LfVuv1sM,https://www.youtube.com/watch?v=vL0LfVuv1sM
my LAST game of Valorant before I leave...,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-17T05:15:37Z,11:27,648,23910,708462,VBdAP-iAP68,https://www.youtube.com/watch?v=VBdAP-iAP68
THIS Spot in The NEW Pearl Map IS TOO GOOD!,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-26T05:57:50Z,8:3,246,11285,289044,oa5KKLOy8Vg,https://www.youtube.com/watch?v=oa5KKLOy8Vg
SHROUD'S FIRST PRO GAME,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-08-09T20:40:03Z,29:55,482,24037,765646,JBGg8qKzoJ4,https://www.youtube.com/watch?v=JBGg8qKzoJ4
SHROUD TRIES A NEW AGENT IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-04-28T01:56:06Z,13:57,342,19602,583732,lLlfHDmG3QI,https://www.youtube.com/watch?v=lLlfHDmG3QI
THE BEST AIM IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-05-28T01:26:22Z,10:17,215,17176,516937,C8lNiyD1Ojk,https://www.youtube.com/watch?v=C8lNiyD1Ojk
SHROUD & HIKO ARE MAKING A VALORANT TEAM,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-04T13:01:27Z,8:51,224,11236,260306,3yUrkxCga9Q,https://www.youtube.com/watch?v=3yUrkxCga9Q
10 VALORANT PROS IN 1 LOBBY,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-08-20T05:11:43Z,8:10,145,12064,307849,vrEPMHiznNQ,https://www.youtube.com/watch?v=vrEPMHiznNQ
I DON'T KNOW WHICH VALORANT TEAM TO PICK,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-29T08:55:52Z,9:33,472,13151,320906,dFBZRErvX2U,https://www.youtube.com/watch?v=dFBZRErvX2U
SHROUD'S BEST GAMING HIGHLIGHTS FT. RIOT GAMES MUSIC,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-11-04T19:00:58Z,13:49,188,7349,201042,Zh3puNUbujk,https://www.youtube.com/watch?v=Zh3puNUbujk
10 VALORANT PROS IN 1 LOBBY,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-08-20T05:11:43Z,8:10,145,12064,307849,vrEPMHiznNQ,https://www.youtube.com/watch?v=vrEPMHiznNQ
SHROUD'S BEST GAMING HIGHLIGHTS FT. RIOT GAMES MUSIC,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-11-04T19:00:58Z,13:49,188,7349,201042,Zh3puNUbujk,https://www.youtube.com/watch?v=Zh3puNUbujk
WHAT VALORANT AIM LOOKS LIKE IN OVERWATCH 2,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-10-22T13:02:48Z,10:9,620,16304,621095,91ScBJ6CYrk,https://www.youtube.com/watch?v=91ScBJ6CYrk
So I let my viewers choose my crosshair...,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-14T11:21:31Z,9:38,269,10675,288382,zLB-n7C2tac,https://www.youtube.com/watch?v=zLB-n7C2tac
SHROUD & TENZ VS RADIANT PLAYERS,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-04T08:52:24Z,8:7,161,11444,284708,tqBxi99UtAo,https://www.youtube.com/watch?v=tqBxi99UtAo
GOING PRO IN VALORANT?,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2021-08-01T23:30:02Z,33:46,578,25845,1033860,lKevH_se0M8,https://www.youtube.com/watch?v=lKevH_se0M8
So I let my viewers choose my crosshair...,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2022-09-14T11:21:31Z,9:38,269,10675,288382,zLB-n7C2tac,https://www.youtube.com/watch?v=zLB-n7C2tac
IS VALORANT EASIER THAN CSGO,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2020-06-08T05:43:09Z,17:35,3993,45686,1499591,Y-YgGqGPUyQ,https://www.youtube.com/watch?v=Y-YgGqGPUyQ
THE SOLO QUEUE EXPERIENCE IN VALORANT,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2020-08-22T21:00:01Z,14:32,1372,32064,880430,Q3AFkUp4Iug,https://www.youtube.com/watch?v=Q3AFkUp4Iug
15 Times Shroud Was a Beast In Valorant,Shroud,UCoz3Kpu5lv-ALhR4h9bDvcw,2021-04-07T23:30:01Z,6:32,1143,73950,2182221,eGJ3Zib5gTE,https://www.youtube.com/watch?v=eGJ3Zib5gTE
We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32368,770999,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY
VALORANT POKEMON MAPLESTORY GAMES WITH FRIENDS TODAY ALL DAY !!!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-30T04:24:57Z,6:22:19,77,4951,148545,TmY4NAe6Eks,https://www.youtube.com/watch?v=TmY4NAe6Eks
Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,195,6889,98885,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k
I couldn't believe I did this 1v5 ACE!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-01-15T17:24:46Z,10:20,164,15995,338434,hHyUOwruyZE,https://www.youtube.com/watch?v=hHyUOwruyZE
They thought I was SMURFING,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-03-01T03:00:03Z,12:19,883,36742,684826,4_SK8b_w9cA,https://www.youtube.com/watch?v=4_SK8b_w9cA
THAT WAS THE WORST!! - VALORANT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-03-06T04:35:52Z,11:25,748,23195,321919,4NxXcQOPiQg,https://www.youtube.com/watch?v=4NxXcQOPiQg
"Valorant but I always charge in like a MADMAN ft. Valkyrae, Blaustoise & friends",Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-09-05T15:00:30Z,15:19,226,17898,325396,dLMqDiqxE2g,https://www.youtube.com/watch?v=dLMqDiqxE2g
Playing VALORANT with voice chat was a MISTAKE ft. Disguised Toast & Yvonne,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-02T15:00:08Z,10:36,223,16146,284938,GPrpsKjbzZ4,https://www.youtube.com/watch?v=GPrpsKjbzZ4
League of Legends player plays VALORANT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-04-11T14:34:54Z,11:34,192,5196,108759,9VYcATksKwU,https://www.youtube.com/watch?v=9VYcATksKwU
This is how to catch the enemies off guard with NEON,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-03-14T16:02:12Z,10:38,112,10364,173644,TelnCXFVrHc,https://www.youtube.com/watch?v=TelnCXFVrHc
I CAN'T BELIEVE I DID THAT!! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-11T17:00:11Z,10:1,296,27637,777421,lKItvDga7Eo,https://www.youtube.com/watch?v=lKItvDga7Eo
THAT WAS THE WORST!! - VALORANT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-03-06T04:35:52Z,11:25,748,23195,321919,4NxXcQOPiQg,https://www.youtube.com/watch?v=4NxXcQOPiQg
Playing VALORANT with voice chat was a MISTAKE ft. Disguised Toast & Yvonne,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-02T15:00:08Z,10:36,223,16146,284938,GPrpsKjbzZ4,https://www.youtube.com/watch?v=GPrpsKjbzZ4
MARIO PARTY THEN PLATES THEN VALORANT RANBOO,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-09-27T02:24:25Z,5:36:7,112,6808,206511,mS0YjpYkUO0,https://www.youtube.com/watch?v=mS0YjpYkUO0
I thought I was gonna get carried...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-03-20T15:00:30Z,11:55,177,16762,352403,ZTgNuJ_hf2E,https://www.youtube.com/watch?v=ZTgNuJ_hf2E
I CAN'T BELIEVE SHE JUST DID THAT! - Valorant with friends!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-06-21T03:00:07Z,14:30,301,17750,322481,AlrqNkTf0LA,https://www.youtube.com/watch?v=AlrqNkTf0LA
This is how to catch the enemies off guard with NEON,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-03-14T16:02:12Z,10:38,112,10364,173644,TelnCXFVrHc,https://www.youtube.com/watch?v=TelnCXFVrHc
GAMES WITH TOAST THEN FALL GUYS THEN VALORANT PLACEMENTS !!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-06-24T07:39:09Z,6:36,91,9972,271255,FTo_VyJJqpc,https://www.youtube.com/watch?v=FTo_VyJJqpc
[VALORANT] FALL GUYS WITH FRIENDS THEN HOPCON NIJISANJI LATER,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-06-03T04:52:18Z,5:53:3,164,11735,308089,VLyyyZsqous,https://www.youtube.com/watch?v=VLyyyZsqous
"CHAT TROLLS ME IN VALORANT GAME! ft. Ludwig, LilyPichu & friends",Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-05-28T03:00:02Z,11:38,279,15137,213271,B1XeJqMYktw,https://www.youtube.com/watch?v=B1XeJqMYktw
"CHAT TROLLS ME IN VALORANT GAME! ft. Ludwig, LilyPichu & friends",Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-05-28T03:00:02Z,11:38,279,15137,213271,B1XeJqMYktw,https://www.youtube.com/watch?v=B1XeJqMYktw
[VALORANT] FALL GUYS WITH FRIENDS THEN HOPCON NIJISANJI LATER,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-06-03T04:52:18Z,5:53:3,164,11735,308089,VLyyyZsqous,https://www.youtube.com/watch?v=VLyyyZsqous
CHILL DAY THEN UNHINGED RUST THEN GEOGUESSER VALORANT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-07-06T06:41:55Z,6:56:47,85,9738,297241,dABQSTcNs2k,https://www.youtube.com/watch?v=dABQSTcNs2k
CRAB GAME WITH CORPSE AND A BUNCHA FRIENDS AND THEN RANDOM GAMES,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-14T06:22:19Z,7:7:22,80,8777,255125,-aXuGcDvXcw,https://www.youtube.com/watch?v=-aXuGcDvXcw
GAMES WITH TOAST THEN FALL GUYS THEN VALORANT PLACEMENTS !!,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-06-24T07:39:09Z,6:36,91,9972,271255,FTo_VyJJqpc,https://www.youtube.com/watch?v=FTo_VyJJqpc
[VALORANT] FALL GUYS WITH FRIENDS THEN HOPCON NIJISANJI LATER,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-06-03T04:52:18Z,5:53:3,164,11735,308089,VLyyyZsqous,https://www.youtube.com/watch?v=VLyyyZsqous
"WE BEAT (FAKE) SHROUD?!?! ft. Valkyrae, Ryan Higa, Fuslie & Michael Reeves",Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-08-01T14:41:04Z,10:3,296,12742,291878,k6Q9UCAV1zs,https://www.youtube.com/watch?v=k6Q9UCAV1zs
CHILL DAY THEN UNHINGED RUST THEN GEOGUESSER VALORANT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-07-06T06:41:55Z,6:56:47,85,9738,297241,dABQSTcNs2k,https://www.youtube.com/watch?v=dABQSTcNs2k
"""that was a mistake"" - Valorant 5v5 ft.Offline TV",Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2020-06-29T16:32:35Z,10:25,439,18563,425460,G_XcfFPb-YQ,https://www.youtube.com/watch?v=G_XcfFPb-YQ
VALO WITH TARIK VALKYRAE BLUEFILE TENZ IN THEN MV WITH BUDDHA THEN ENCHANTING MY STUFF IN MINECRAFT,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-08-02T04:38:04Z,6:4:53,84,7814,230056,hC5wqdqK0Xk,https://www.youtube.com/watch?v=hC5wqdqK0Xk
I DROPPED A 41 KILL GAME IN RADIANT (Valorant),iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-11-27T23:00:32Z,13:17,62,2325,71692,nHywtfQIwgw,https://www.youtube.com/watch?v=nHywtfQIwgw
SHOULD I GO PRO IN VALORANT?,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-11-25T23:00:04Z,8:8,99,2201,61992,2_7Pro9m07E,https://www.youtube.com/watch?v=2_7Pro9m07E
VALORANT FOR 65 HOURS: The Film | Solo Iron-Radiant in One Stream Challenge,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2021-11-30T22:00:02Z,1:24:14,3691,131800,5110122,6YESOZ_tGWo,https://www.youtube.com/watch?v=6YESOZ_tGWo
RADIANT IS JUST TOO EASY - 35 KILLS (Valorant),iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-11-29T23:00:15Z,11:17,57,1610,36431,e2MloQWWfJ4,https://www.youtube.com/watch?v=e2MloQWWfJ4
IITZTIMMY VS. SEN TENZ,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-08-26T00:35:31Z,13:39,172,6318,206825,4FgntfRhdQ4,https://www.youtube.com/watch?v=4FgntfRhdQ4
39 KILL GAME IN VALORANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-04-10T18:51:35Z,10:4,48,806,30770,Q9r7w93g8Uw,https://www.youtube.com/watch?v=Q9r7w93g8Uw
RANK #1 VALORANT PLAYER IN THE ENTIRE WORLD *NOT CLICKBAIT*,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-02T23:00:09Z,9:58,239,12684,403212,SxJuInLGsys,https://www.youtube.com/watch?v=SxJuInLGsys
PLAYING AGAINST THE MOST STACKED RADIANT TEAM EVER,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-11-26T23:00:30Z,10:42,33,1750,47892,e8REhf2Feek,https://www.youtube.com/watch?v=e8REhf2Feek
THEY THOUGHT I WAS HACKING,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-18T21:00:14Z,10:39,23,386,10154,uMXQu2GmTyY,https://www.youtube.com/watch?v=uMXQu2GmTyY
I JUST DON'T MISS!!,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-03T23:00:27Z,10:14,116,4918,133932,YzFN4-IP-OQ,https://www.youtube.com/watch?v=YzFN4-IP-OQ
I PLAYED IN THE VANGUARD VALORANT TOURNAMENT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-11T21:00:11Z,10:46,10,118,3427,nzAUkvacTtY,https://www.youtube.com/watch?v=nzAUkvacTtY
I FINALLY GOT RADIANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-10-30T22:00:01Z,8:54,71,1953,81541,1and0iKQUdU,https://www.youtube.com/watch?v=1and0iKQUdU
I'M LITERALLY THAT GUY,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-04T23:00:15Z,11:11,106,3789,110935,jVjdQjCdQYA,https://www.youtube.com/watch?v=jVjdQjCdQYA
THE PRO PLAYER CHALLENGE,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-08-24T22:30:00Z,8:32,77,3368,120330,Ah5-Wkbs_cg,https://www.youtube.com/watch?v=Ah5-Wkbs_cg
PLAYING VALORANT WITH KESHI,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-03-29T22:00:07Z,15:10,133,3991,115842,8BfxegLbzRA,https://www.youtube.com/watch?v=8BfxegLbzRA
JETT-ING MY WAY TO TOP 100 RADIANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-07T23:00:03Z,14:48,96,8305,276493,5YxWohqKSPw,https://www.youtube.com/watch?v=5YxWohqKSPw
WHAT HAPPENED WHEN I LOCKED IN JETT...,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-08-26T21:15:00Z,9:12,76,2477,69580,FFMbR_KNWLQ,https://www.youtube.com/watch?v=FFMbR_KNWLQ
MEME MASTER PLAYS VALORANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-17T21:00:00Z,11:29,24,209,6530,ah6nFssxMT4,https://www.youtube.com/watch?v=ah6nFssxMT4
iiTzTimmy VS Shroud! WHO WINS?,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2021-06-20T21:00:03Z,15:1,140,4764,165738,8x7QyybFiPE,https://www.youtube.com/watch?v=8x7QyybFiPE
THE 5HP CLUTCH ft. tarik,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-11-24T23:00:00Z,8:58,57,1960,51230,-Ki5RntZ51s,https://www.youtube.com/watch?v=-Ki5RntZ51s
I'M CRACKED WITH REYNA,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-06-23T21:00:01Z,14,39,389,11739,5LVofYfip5A,https://www.youtube.com/watch?v=5LVofYfip5A
iiTzTimmy THE MVP,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-13T23:00:19Z,9:4,83,3905,114818,ee2Jn8GtCxA,https://www.youtube.com/watch?v=ee2Jn8GtCxA
CHANNEL UPDATE + HIGH KILL VALORANT GAME,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-09-16T21:00:05Z,9:33,154,1512,18312,hao25010rdo,https://www.youtube.com/watch?v=hao25010rdo
CHAMBER RANKED WITH TSM SUBROZA,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-08-30T22:00:15Z,8:19,58,2158,61782,b43Au_h0P-Y,https://www.youtube.com/watch?v=b43Au_h0P-Y
SHROUD V2!?,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-03-10T23:00:29Z,8:40,169,7555,230489,pZRfbJEUegs,https://www.youtube.com/watch?v=pZRfbJEUegs
ALMOST VALORANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-03T21:00:13Z,10:20,22,206,5610,b55hejGJMg4,https://www.youtube.com/watch?v=b55hejGJMg4
I'M SO CLOSE TO VALORANT,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-06T21:00:13Z,10:38,15,156,5154,S861BM-8dco,https://www.youtube.com/watch?v=S861BM-8dco
SOLO BRONZE TO PREDATOR IN ONE STREAM | AGAIN BUT BETTER | PART 1,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2021-08-15T08:23:30Z,11:21,940,61099,2787976,mJkOe-9P8j0,https://www.youtube.com/watch?v=mJkOe-9P8j0
MY GREATEST EVER FLICK SHOTS! (ft. aceu) | 1M Subscribers Special,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2022-02-16T22:30:03Z,8:41,1631,45496,721739,sZRnEZTq2f4,https://www.youtube.com/watch?v=sZRnEZTq2f4
SOLO RANKED IS EASY,iiTzTimmy,UC5v2QgY2D5tlu8uws23MG4Q,2020-05-02T21:00:06Z,10:24,16,195,5197,V1bmcw7aaAs,https://www.youtube.com/watch?v=V1bmcw7aaAs
SEN TenZ TRIES *NEW* AGENT HARBOR FOR FIRST TIME !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-10-30T00:57:43Z,9:29,292,14690,333302,YJyaei8DKVA,https://www.youtube.com/watch?v=YJyaei8DKVA
SEN TenZ RANDOMLY QUEUES WITH SHROUD IN RANKED !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-12-01T04:10:14Z,9:20,108,9232,109611,3JDee-e2ZC8,https://www.youtube.com/watch?v=3JDee-e2ZC8
I FOUND THE PERFECT CROSSHAIR !!! | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-11-27T01:02:03Z,9:48,380,12645,282425,_QDQ9oockWk,https://www.youtube.com/watch?v=_QDQ9oockWk
HOW TO GET RADIANT IN 1 MATCH !!! | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-11-20T01:34:48Z,9:30,374,9391,227003,_249bkFgf2w,https://www.youtube.com/watch?v=_249bkFgf2w
TENZ & KYEDAE 1v1 REMATCH IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-09-29T00:01:18Z,11:52,719,36852,802685,FnbTxyJ4jGA,https://www.youtube.com/watch?v=FnbTxyJ4jGA
SEN TenZ RANDOMLY QUEUES WITH SHROUD IN RANKED !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-12-01T04:10:14Z,9:20,108,9232,109611,3JDee-e2ZC8,https://www.youtube.com/watch?v=3JDee-e2ZC8
SEN TenZ *NEW* MOUSE GRIP !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-10-24T00:04:44Z,10:15,653,15985,445654,mD732CVqDmA,https://www.youtube.com/watch?v=mD732CVqDmA
THE VALORANT DREAM TEAM ??? | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-07-27T00:02:58Z,10:25,430,26761,650535,bnL9KsR4HM4,https://www.youtube.com/watch?v=bnL9KsR4HM4
HOW TO WIN ON FRACTURE EVERYTIME !!! | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-06-29T23:23:05Z,10:44,307,14037,337730,ZQGVDX42TB0,https://www.youtube.com/watch?v=ZQGVDX42TB0
SEN TenZ SMURFING IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-10-27T20:09:09Z,10:34,739,33287,879195,q2PIIMt-zas,https://www.youtube.com/watch?v=q2PIIMt-zas
SEN TenZ PLAYS GUN GAME IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-06-07T00:00:50Z,13:7,485,27070,715285,iQFIRH3pNAg,https://www.youtube.com/watch?v=iQFIRH3pNAg
I GOT +39 ELO IN VALORANT ??? | RANKED W/ Shroud,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-08-30T02:27:35Z,10:14,327,15406,401796,DQddR8yX2Hc,https://www.youtube.com/watch?v=DQddR8yX2Hc
SEN TenZ SHOWS HOW TO OPTIMIZE PC FOR VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2021-08-14T00:27:30Z,9:50,847,52797,1288082,i-NucOextD4,https://www.youtube.com/watch?v=i-NucOextD4
SEN TenZ ULTIMATE KAYO GUIDE !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-11-08T02:25:00Z,10:21,282,7934,180197,8DrfTBHvj9Y,https://www.youtube.com/watch?v=8DrfTBHvj9Y
2 PROS VS 5 NOOBS IN VALORANT !!! | SEN TENZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-03-29T00:32:40Z,16:52,1053,76375,1855738,oJSdnwbFLVo,https://www.youtube.com/watch?v=oJSdnwbFLVo
AM I A RAZE MAIN NOW ??? | SEN TenZ,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-09-13T00:34:49Z,9:7,425,17718,441957,yHEjp1OuFC4,https://www.youtube.com/watch?v=yHEjp1OuFC4
HOW TO PLAY NEON LIKE SEN TenZ !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-07-03T23:11:45Z,9:39,279,15525,382469,8_H54gxj7jw,https://www.youtube.com/watch?v=8_H54gxj7jw
SEN TenZ REACTION TO LOUD WINNING VCT CHAMPIONS !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-09-23T19:08:49Z,19:41,290,9688,229339,Md5HLwTNpmU,https://www.youtube.com/watch?v=Md5HLwTNpmU
HOW TENZ PLAYS VALORANT BEING COLOR BLIND ???,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2020-12-12T20:28:00Z,8:39,1292,39664,1102583,Su17ycu3d2M,https://www.youtube.com/watch?v=Su17ycu3d2M
SEN TenZ TRIES MOUSE ACCELERATION IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-09-05T22:18:24Z,10:26,596,15812,478875,FgwxFPP4lZc,https://www.youtube.com/watch?v=FgwxFPP4lZc
SEN TenZ TRIES MOUSE ACCELERATION IN VALORANT !!!,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2022-09-05T22:18:24Z,10:26,596,15812,478875,FgwxFPP4lZc,https://www.youtube.com/watch?v=FgwxFPP4lZc
THE FUNNIEST RANKED MATCH IN VALORANT !!! W/ KYEDAE,TenZ,UCckPYr9b_iVucz8ID1Q67sw,2020-12-02T20:33:37Z,8:57,628,43844,1378243,Mm-KiWE8GLo,https://www.youtube.com/watch?v=Mm-KiWE8GLo
