,Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url,Comment ID,Comment,Likes,Replies,Video ID
2035,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugy9BjsEIodUwbpcxlN4AaABAg,"I was the Yoru u played against on bind, outplayed me first round bro😭",0,1,TJH_AJwqjto
2036,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxnRH48-Z2Akhsruid4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=04m40s"">04:40</a><br><br>That clone ascended to new form wtf",1,1,TJH_AJwqjto
2037,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugwt74oiBOxnm4x6Inp4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m42s"">4:42</a> infinite flash decoy xd",1,1,TJH_AJwqjto
2038,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyvgRpFLmEHpm4SgP14AaABAg,I remember Reyna not even trying in the first gama on bind and just denied the ace I was so mad,0,1,TJH_AJwqjto
2039,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzJfhDa5AhA78qpqit4AaABAg,Clone counter impeccable.,0,1,TJH_AJwqjto
2040,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxkTjGRWtWw-4Gmuy54AaABAg,Another banger vid man great job 👏,1,1,TJH_AJwqjto
2041,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugzf4TWK-p0nPWOnpIF4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=0m55s"">0:55</a> nah he didn&#39;t just try The Red on  Red 🤡<br><br>Also did you know<br><a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=3m35s"">3:35</a> now if u do this play after the patch the Kayo knife cancels ult and u lose your ult charge kinda lame",0,1,TJH_AJwqjto
2042,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugw2HruJge30kJf1CGV4AaABAg,i really love ur edits &lt;3,0,1,TJH_AJwqjto
2043,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwPG2KpXelPv0utvdF4AaABAg,lets go redami back on the grind. ( I need to do the same lol),1,1,TJH_AJwqjto
2044,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwVpoyZbOo_7g6VjvB4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m41s"">4:41</a> Yoru clone has ascended...",0,0,TJH_AJwqjto
2045,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwcTcEMdpIxHBIx_614AaABAg,"The outro with the fake &quot;improve your aim&quot; ad gets me everytime, you ain&#39;t no bs Red i like it.",0,0,TJH_AJwqjto
2046,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyoNPMZ3a45AqhyGG14AaABAg,You and zip must watch xarola. He&#39;s a Brazilian yoru main and one of the best that I know.,0,1,TJH_AJwqjto
2047,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwTxPIuU7MAXRGBV_14AaABAg,it appears chamber mains have finally caught on to your antics lol,0,1,TJH_AJwqjto
2048,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxVhRlS99gmiPV8EN94AaABAg,I pay my internet to see this guy,0,1,TJH_AJwqjto
2049,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugzuwpi-YemY-nj69tR4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m23s"">4:23</a> it will now cancel your ult",0,1,TJH_AJwqjto
2050,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugw8RLMPQCrCIs1kbRp4AaABAg,"i didn&#39;t watch the video, but i know this will be crack like always 😎",0,1,TJH_AJwqjto
2051,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzqIXrDdjANGnpvUml4AaABAg,Babe let&#39;s go time to hop on competitive red&#39;s new video is here less goo keep them awesome plays coming my man,0,1,TJH_AJwqjto
2052,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyGsR0TKleqdHrApCt4AaABAg,"Relax and sit back team, im gonna flash <b>*flash tp and makes an ace*</b>",0,1,TJH_AJwqjto
2053,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzGZclQ3samXVDldg94AaABAg,Pov im playing against a radiant yoru main:<br><br>*proceeds to get hearing aids and sunglasses,0,1,TJH_AJwqjto
2054,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxV5U01eQ-d3xY_Hyd4AaABAg,Sheeesh red coming up with them firee uploads.,0,1,TJH_AJwqjto
2055,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwzpnQVjTGS7nvObm94AaABAg,lol weird things happen when yoru clone gets killed by kayo molly,1,1,TJH_AJwqjto
2056,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxKPlN6ksR08CARSb14AaABAg,Bro you straight up lose your ult if you try the animation cancel it kinda sucks they should make it atleast not a completely wasted ult if you get suppressed midway,0,0,TJH_AJwqjto
2057,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwYHFTrukurvOSEd5p4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=0m21s"">0:21</a> never ask a valorant player what happened to the 5th kill",0,1,TJH_AJwqjto
2058,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzRQ61ce8q0lwuA9Wp4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=1m20s"">1:20</a> this visual bug needs a fix tbh. The Omen was full blind but the indicator didn&#39;t show.",1,3,TJH_AJwqjto
2059,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxiZedEhJbmAEs_Vep4AaABAg,ok real question does the top site box flash really work,0,1,TJH_AJwqjto
2060,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzrDX9CgcMVXsC1fzx4AaABAg,“I’m not eggster 😢” - Red,0,1,TJH_AJwqjto
2061,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugxb8rbiOL17veH1dXx4AaABAg,yo that fade ult hahaha u could&#39;nt do anything 😂🤣,0,1,TJH_AJwqjto
2062,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugxy8MMW6ffzCB29iIt4AaABAg,U ar insane man😀😀..i became good yoru player cozi you..,0,1,TJH_AJwqjto
2063,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyGQwEleuTY7Fwqjth4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=2m38s"">2:38</a> i legit thought video got finished and closed the video lol",0,1,TJH_AJwqjto
2064,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugzy_zeliG824p-6AiV4AaABAg,bro wth was that shining ball in the mid match😳,0,1,TJH_AJwqjto
2065,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxMzApbT5Ca6tbG1IR4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=5m13s"">5:13</a> idk this edit had me weak lmaooo",0,1,TJH_AJwqjto
2066,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwhxFdTeuSMI0Kxfk14AaABAg,Humungous Yoru diff in lamps clip Holeh,0,1,TJH_AJwqjto
2067,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugw26pjeLb2bDz1rPud4AaABAg,the raze tho how in what world hahaha,0,1,TJH_AJwqjto
2068,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwdG-SMZqmGAbugj_94AaABAg,that shorty u hall play proved yet again who&#39;s the best yoru player...<br>.<br>.<br>.<br><br>.<br>.<br>.<br>.<br><br>.<br>.<br>.<br>.<br>.ofc the one who got killed,0,1,TJH_AJwqjto
2069,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugx-QmL96y9SFL2QmfZ4AaABAg,"Bruv cause of these bundle giveaways i thought that <a href=""http://www.youtube.com/results?search_query=%2332320"">#32320</a> is a hidden code or something lmfao",0,0,TJH_AJwqjto
2070,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugyw9-kZF4C85cHZ0Bh4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=7m46s"">7:46</a> Spectre bullet tracer?",0,1,TJH_AJwqjto
2071,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzbAdyAAXorwfFE4Uh4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=6m33s"">6:33</a> lets go eggster lmao",0,3,TJH_AJwqjto
2072,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwaEMIOU2YcPZE_LLB4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m35s"">4:35</a> the god🗽",1,1,TJH_AJwqjto
2073,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzZKUp9QRwRrZAX-_54AaABAg,&quot;bro im not eggsterr&quot; lol,0,1,TJH_AJwqjto
2074,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugw_QrFlKP9L7gUF8114AaABAg,Damn<br>Nice yoru gameplay eggster 🗿,0,1,TJH_AJwqjto
2075,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwjMV2NmwCoamFLOEl4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=5m40s"">5:40</a> &quot;nonononono&quot; XD",0,1,TJH_AJwqjto
2076,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugz8hxSlDL08Tb788kZ4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=1m44s"">1:44</a> lucky  <a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=1m51s"">1:51</a> unlucky",0,1,TJH_AJwqjto
2077,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxQd0WUBn1eqOe8Yah4AaABAg,Is that a Kupla track I hear?,0,0,TJH_AJwqjto
2078,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwO9zYnqMwb1WV3Ool4AaABAg,Time to find another animation cancel,0,1,TJH_AJwqjto
2079,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugx8ev3vn79o8UHgQrJ4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m36s"">4:36</a> i go tho",0,0,TJH_AJwqjto
2080,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyzctIghjLEZ6QsavR4AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=4m30s"">4:30</a> the police lol",0,1,TJH_AJwqjto
2081,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwZL9z-Kw7bpG1kkxR4AaABAg,Day 1 of asking for a pinned comment from the guy who taught me yoru like a sensei 🇯🇵,65,11,TJH_AJwqjto
2082,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugxigh_LU0H4_NCFREp4AaABAg,How to cancel yoru ult again? Press x again or wat?,0,1,TJH_AJwqjto
2083,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxzrEeuKkW_QbQ0V-l4AaABAg,Yoru main here<br>👇<br><br><br><br>Edit: bro the new yoru buff yoru have goku gamegame,2,1,TJH_AJwqjto
2084,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugwfwdnqrhn1zaPKrJN4AaABAg,can you share your crosshair?,0,1,TJH_AJwqjto
2085,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzPmtkenMcC0TKsTG14AaABAg,I can tell if you are either reusing clips or are a machine,0,1,TJH_AJwqjto
2086,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyzoRzVjqubw9kLBQx4AaABAg,Your buffed by you,0,1,TJH_AJwqjto
2087,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzlFu5NRRtS3DnUGN54AaABAg,Love That music,1,1,TJH_AJwqjto
2088,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugxo0_CIer6iMjHQ6N54AaABAg,"<a href=""https://www.youtube.com/watch?v=TJH_AJwqjto&amp;t=2m08s"">2:08</a> can red play with u guys ???",0,2,TJH_AJwqjto
2089,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxllfCMDaokACRePpJ4AaABAg,casual red W,0,1,TJH_AJwqjto
2090,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwF0ZE3lF1Rq4lZvQ14AaABAg,crosshair?,0,1,TJH_AJwqjto
2091,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugxvl7xVgSvqHv76cmF4AaABAg,Cool,0,1,TJH_AJwqjto
2092,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyQo6gkkmDIhFueOS14AaABAg,I LOVE,0,1,TJH_AJwqjto
2093,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgxArq4cwBZlnG6Wd6x4AaABAg,Good video eggsterr,1,1,TJH_AJwqjto
2094,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugx4NRlVAfRwDlIAyPd4AaABAg,Hi daddy ❤️🫡,0,1,TJH_AJwqjto
2095,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwZRQvsHn77lJCxrzt4AaABAg,Day 299 of commenting on our vids everyday till a year <br>1/23/22,0,1,TJH_AJwqjto
2096,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwifYvYO7S29GvuGqt4AaABAg,Day 298 of commenting on our vids everyday till a year <br>1/23/22,0,1,TJH_AJwqjto
2097,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugz_h2eSmbv59fkZqtl4AaABAg,Day 300 of commenting on our vids everyday till a year <br>1/23/22,0,1,TJH_AJwqjto
2098,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzwpRE8Kd2y3AO69fN4AaABAg,lab u,0,1,TJH_AJwqjto
2099,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgydG0y2MMaT4RYYB914AaABAg,Day 301 of commenting on our vids everyday till a year <br>1/23/22,0,1,TJH_AJwqjto
2100,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgzbimTodsWnhfdOgCB4AaABAg,crosshair?,0,1,TJH_AJwqjto
2101,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugz-9mHxm67XCA8MUW94AaABAg,FlasherOfNa,0,1,TJH_AJwqjto
2102,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,Ugy9c5p1TekKEpneevJ4AaABAg,First comment on the video sheeeesh,0,1,TJH_AJwqjto
2103,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgwPDO3NWOul8h6p1xl4AaABAg,Hi,0,1,TJH_AJwqjto
